id,created_at,text
675120000000000000,12/11/15 1:10,An honor to be endorsed by the New England Police Benevolent Association. Thank you! https://t.co/zj47db1Yj1 https://t.co/JrjHyLRkD6
675034000000000000,12/10/15 19:27,"""Why Franklin Graham says Donald Trump is right about stopping Muslim immigration""  https://t.co/iVPJcDQLeO"
675011000000000000,12/10/15 17:56,Establishment flunky @KarlRove is going crazy with the just released CBS poll that has me way ahead. New Fox poll has me beating Hillary.
675010000000000000,12/10/15 17:53,Dummy @KarlRove continues to make and write false statements. He still thinks Romney won--he should get a life!
675007000000000000,12/10/15 17:39,Thank you for your support! Being #PoliticallyCorrect will NOT #MakeAmericaGreatAgain! https://t.co/lC9l8PnRZX https://t.co/yOJTHcSPJo
674978000000000000,12/10/15 15:46,I am signing copies of my book CRIPPLED AMERICA. Order yours now--makes a great holiday gift!  https://t.co/jg50w3rcnn ‰Û_ ‰Û_
674938000000000000,12/10/15 13:06,The politicians of the U.K. should watch Katie Hopkins of Daily https://t.co/LgtY0qdv9U on @FoxNews. Many people in the U.K. agree with me!
674937000000000000,12/10/15 13:00,Thank you to respected columnist Katie Hopkins of Daily https://t.co/LgtY0qdv9U for her  powerful writing on the U.K.'s Muslim problems.
674934000000000000,12/10/15 12:49,"The United Kingdom is trying hard to disguise their massive  Muslim problem. Everybody is wise to what is happening, very sad! Be honest."
674925000000000000,12/10/15 12:12,I have decided to postpone my trip to Israel and to schedule my meeting with @Netanyahu at a later date after I become President of the U.S.
674922000000000000,12/10/15 12:00,"Our VISA system is broken, like so much else in our country. We better get it fixed really fast. MAKE AMERICA GREAT AGAIN!"
674919000000000000,12/10/15 11:50,I will be interviewed on @foxandfriends this morning at 7:30. So much to talk about!
674918000000000000,12/10/15 11:44,"Wow, my poll numbers have just been announced and have gone through the roof!"
674813000000000000,12/10/15 4:48,".@Megynkelly spent a big part of her show talking about other shows spending so much time on me. Really weird, she's being driven crazy!"
674807000000000000,12/10/15 4:26,"""@jimparkey: @realDonaldTrump @donlemon @CNN great interview! Speaking calmly but carrying a heavy stick!"" Thank you!"
674807000000000000,12/10/15 4:24,Weak and totally conflicted people like @TheRickWilson shouldn't be allowed on television unless given an I.Q. test. Dumb as a rock!  @CNN
674805000000000000,12/10/15 4:17,"""@QuinnLisaq:  @CNN @donlemon . The people do not care what politician said about Trump . We still support him all the way"""
674805000000000000,12/10/15 4:15,Great interview tonight @donlemon - very professionally done. @CNN
674804000000000000,12/10/15 4:12,"""@TheCarCzarsPage: @TeaPartyCat You're a funny guy! Vote: @realDonaldTrump https://t.co/RltPmxcifL"""
674804000000000000,12/10/15 4:12,"""@MisterGoldiloxx:  @michaelUrso2 @FoxNews Megyn clearly was out to make a bigger name for herself and struck first blow. #ItIsntAboutHer"""
674795000000000000,12/10/15 3:38,"""@Ajdx4Sdesq: @CNN @donlemon @realDonaldTrump this is the best interview so far. Honest, well reasoned and without all the name calling."
674792000000000000,12/10/15 3:26,"""@michaelUrso2: Mr Trump did you deny Megyn Kelly. What is her issue! I used to like her. Can't stand her now. Very little talent! @FoxNews"
674790000000000000,12/10/15 3:16,Thank you @oreillyfactor for your wonderful editorial as to why I should have been @TIME Magazine's Person of the Year. You should run Time!
674788000000000000,12/10/15 3:08,Great leaders listen to and support law enforcement officials. Police discuss no-go areas: https://t.co/hEM6UGuiTs https://t.co/VmkTnHcwto
674777000000000000,12/10/15 2:25,"Why does @CNN bore their audience with people like @secupp, a totally biased loser who doesn't have a clue. I hear she will soon be gone!"
674774000000000000,12/10/15 2:15,".@secupp, who can't believe that her candidate has bombed so badly, is one of the dumber pundits on T.V. Hard to watch, zero talent! @CNN"
674773000000000000,12/10/15 2:08,.@donlemon on @CNN at 10:00 P.M.
674737000000000000,12/9/15 23:48,"Thank you for all of your support, South Carolina! #Trump2016 https://t.co/JWFE5tDg50"
674737000000000000,12/9/15 23:47,"I am interviewed on the  @oreillyfactor tonight at 8:00. Then at 10:00, I am interviewed by @donlemon on @CNN. Enjoy!"
674690000000000000,12/9/15 20:41,"""Carter Banned Iranians From Coming To U.S. During Hostage Crisis"" https://t.co/Kok27117dl"
674688000000000000,12/9/15 20:33,""" Haim Saban: Hillary Clinton‰Ûªs Top Hollywood Donor Demands Racial Profiling of Muslims""   https://t.co/d99X4O9ysG"
674670000000000000,12/9/15 19:21,The police in London say I‰Ûªm right. Major article in Daily Mail. ‰ÛÏWe can‰Ûªt wear uniform in our own cars.‰Ûù  https://t.co/xok4UTsXaN
674661000000000000,12/9/15 18:46,Thank you @JebBush- you finally get it! https://t.co/QXqHpAH4jo
674623000000000000,12/9/15 16:13,"Thank you, Piers, they don't know what they're getting into.  https://t.co/UvKt1Go6nT"
674620000000000000,12/9/15 16:01,".@Mayor_Nutter of Philadelphia, who is doing a terrible job, should be ashamed for using such a disgusting word in referring to me.Low life!"
674618000000000000,12/9/15 15:53,I am signing copies of my book CRIPPLED AMERICA. Makes a great holiday gift. Order yours now!  https://t.co/jg50w3rcnn ‰Û_ ‰Û_
674610000000000000,12/9/15 15:22,"""Rupert Murdoch Defends Trump: 'Complete Refugee Pause' Makes Sense' "" https://t.co/HWOLO4RVAC"
674588000000000000,12/9/15 13:53,I told you @TIME Magazine would never pick me as person of the year despite being the big favorite They picked person who is ruining Germany
674579000000000000,12/9/15 13:20,"""@mysteriousLoser: @realDonaldTrump did you hear the mayor nutter of philadelphias comments towards you? Ignorance"" Yes, he is a crude dope!"
674579000000000000,12/9/15 13:18,"""@ssheaver: @realDonaldTrump @nytimes @CNN https://t.co/QrsEZy8U3e"" Wow!"
674579000000000000,12/9/15 13:18,"""@ray_aub:  @nytimes @CNN People forget the policies of leaders like @JebBush allowed 9/11 killers to immigrate, drive, &amp; pilot planes"""
674579000000000000,12/9/15 13:17,Hillary Clinton does not have the STRENGTH or STAMINA to be President. We need strong and super smart for our next leader - or trouble!
674578000000000000,12/9/15 13:14,The last person corrupt Hillary Clinton wants to run against is Donald J. Trump. I'll end up beating her in every state. New Fox Poll-Trump!
674561000000000000,12/9/15 12:06,"The failing @nytimes does not mention the new @CNN Poll that has me leading Iowa by a massive 13 points - I am at 33%. Maggie Haberman, sad!"
674447000000000000,12/9/15 4:33,"""@USAforDJTRUMP: @realDonaldTrump @CNN Mr. Trump, you need to get some rest. We need you to stay healthy so that you can be our President!"""
674446000000000000,12/9/15 4:32,"""@YitzySchwartz:  @CNN anyone who hates on Trump hates on America. We are a proud nation lacking a leader. Choose Trump to bring us"""
674444000000000000,12/9/15 4:21,"Great poll numbers just coming out of New Hampshire. BIG lead for ""Trump"" according to @CNN!"
674442000000000000,12/9/15 4:15,"Wow, what a day. So many foolish people that refuse to acknowledge the tremendous  danger and uncertainty of certain people coming into U.S."
674422000000000000,12/9/15 2:56,"Our country is facing a major threat from radical Islamic terrorism. We better get very smart, and very tough, FAST, before it is too late!"
674382000000000000,12/9/15 0:16,"Despite my great respect for King Abdullah II, I will not be visiting Jordan at this time. This is in response to the false @AP report."
674381000000000000,12/9/15 0:13,"Prior to the end of the year, I will be traveling to Israel. I am very much looking forward to it."
674370000000000000,12/8/15 23:30,Great new poll from NH. Thank you! We need to keep this country safe! #Trump2016 https://t.co/r5K58xu8Mp https://t.co/EAqHZ5ttmp
674366000000000000,12/8/15 23:14,Will be on @ABC News tonight at 6:30. Interviewed by the legendary @BarbaraJWalters! Enjoy
674350000000000000,12/8/15 22:08,"RT @rupertmurdoch: Has Trump gone too far?  Regardless, public is obsessed on radical Muslim  dangers,   Complete refugee pause to fix vett‰Û_"
674338000000000000,12/8/15 21:21,The legendary @BarbaraJWalters will be asking me questions about the Presidential campaign on @WNTonight at 6:30 PM.
674330000000000000,12/8/15 20:50,A very big poll is coming out at 6 PM in New Hampshire. Will be very interested in the results.
674317000000000000,12/8/15 19:58,A new poll indicates that 68% of my supporters would vote for me if I departed the GOP &amp; ran as an independent. https://t.co/ztP5d2ctZl
674241000000000000,12/8/15 14:55,I am signing copies of my book CRIPPLED AMERICA. Order yours now--makes a great holiday gift!  https://t.co/jg50w3rcnn ‰Û_
674234000000000000,12/8/15 14:30,"I wish the @WSJ Wall Street Journal had reported the just out @CNN Iowa Poll correctly. I lead by a wide margin,13 points, going up big!"
674233000000000000,12/8/15 14:25,"Just won IOWA @CNN Poll BIG: Trump 33% Cruz 20% Rubio 11%,  but @WSJ reported ""Cruz momentum"" but nothing about the fact that I easily won!"
674086000000000000,12/8/15 4:38,"Thank you for the support, South Carolina! #USSYorktown #MakeAmericaGreatAgain #Trump2016 https://t.co/n0Ph35qsKV"
674072000000000000,12/8/15 3:43,"""@XGNRaging: @realDonaldTrump I hope you become president!"
674071000000000000,12/8/15 3:41,"""@CRinQC: RT @thehill: New Iowa poll finds .@realDonaldTrump in the lead by double digits. https://t.co/00phDHSb37 https://t.co/t6DSOopCXd"
674070000000000000,12/8/15 3:37,"""@GeneMcGee6: @realDonaldTrump @seanhannity is so great towards you. Just doesn't like people on his show to bad mouth you. He is great ."""
674069000000000000,12/8/15 3:32,"""@CharlesMarino8: @3DOT  DonaldTrump preach it brother! First election I've been excited about in many many years. Since Reagan to be exact"""
674069000000000000,12/8/15 3:31,"""@ShellyPayne4328: @WayneRoot @realDonaldTrump Amen! Looking forward to a happy new year. It's been too long! #voteTrump2016"""
674068000000000000,12/8/15 3:27,"""@LexingtonBobby:  @CLewandowski_ Today, ""New Iowa poll finds Trump in the lead by double digits"" https://t.co/00phDHSb37 #Trump16"""
674067000000000000,12/8/15 3:25,"""@Truth_or_Rumor: @realArthurSpina @realDonaldTrump Hey Hillary, America will feel much safer once you've failed to get into office."""
674067000000000000,12/8/15 3:24,"""@back2reason: @realDonaldTrump Can't wait for President Trump to put things in order in US. We desperately need patriot with,finally,brains"
674067000000000000,12/8/15 3:23,Great video of tonights crowd reacting to my latest proposal in SC. #Trump2016 https://t.co/CBxrWeRZhP https://t.co/Ko0rypNsx8
674066000000000000,12/8/15 3:22,Just released @CNN Poll gives me a big 13 point lead in Iowa. Change your false story failing @nytimes. Thank you Iowa!
674010000000000000,12/7/15 23:39,The main stream media wants to surrender constitutional rights -- I believe #ISIS needs to surrender!
673997000000000000,12/7/15 22:47,RT @TheBrodyFile: Here is the truth whether you like it or not:@realDonaldTrump is only candidate to have the bravery to put out that state‰Û_
673997000000000000,12/7/15 22:47,RT @TheBrodyFile: Expect the @realDonaldTrump statement on USA Muslim ban to give him a boost with evangelicals.
673997000000000000,12/7/15 22:45,"On my way to Charleston/Mount Pleasant, South Carolina. Big crowd. Look forward to it! #USSYorktown https://t.co/1Z9Z4uDWaf"
673993000000000000,12/7/15 22:32,Statement on Preventing Muslim Immigration: https://t.co/HCWU16z6SR https://t.co/d1dhaIs0S7
673982000000000000,12/7/15 21:47,Just put out a very important policy statement on the extraordinary influx of hatred &amp; danger coming into our country. We must be vigilant!
673981000000000000,12/7/15 21:43,"Thank you Iowa! #Trump2016#MakeAmericaGreatAgain #FITN https://t.co/uymSlYv7Jq"
673981000000000000,12/7/15 21:42,I am especially grateful for the tremendous support I have received from the Evangelicals in the just out Iowa CNN poll. Thank you!
673981000000000000,12/7/15 21:42,"I am greatly honored by the results of the CNN poll in Iowa. In the end, I believe the final results will be even better than that!"
673962000000000000,12/7/15 20:26,.@washingtonpost is going out of its way to tell failing candidates how to beat Donald Trump.The Post doesn‰Ûªt get that I‰Ûªm good at winning!
673950000000000000,12/7/15 19:40,"""@BornToBeGOP @DanScavino  Trump will only increase his lead after the terror attacks. America believes Trump will get rid of ISIS!"""
673917000000000000,12/7/15 17:29,"Today we honor the fallen at #PearlHarbor, 74 years ago today. If you see a vet today, thank them! #RememberOurVets https://t.co/HVrucgzWfs"
673917000000000000,12/7/15 17:29,Poor @JohnKasich doesn't have what it takes- https://t.co/ijaxXpe6xT
673906000000000000,12/7/15 16:43,"""Credible Source on 9-11 Muslim Celebrations: FBI"" https://t.co/UICDNcftJS"
673902000000000000,12/7/15 16:29,I am signing copies of my book CRIPPLED AMERICA. Order yours now--makes a great holiday gift!  https://t.co/jg50w3rcnn
673885000000000000,12/7/15 15:22,"If @amazon ever had to pay fair taxes, its stock would crash and it would crumble like a paper bag. The @washingtonpost scam is saving it!"
673884000000000000,12/7/15 15:18,The @washingtonpost loses   money (a deduction) and gives owner @JeffBezos power to screw public on low taxation of @Amazon! Big tax shelter
673882000000000000,12/7/15 15:08,"The @washingtonpost, which loses a fortune, is owned by  @JeffBezos for purposes of keeping taxes down at his no profit company, @amazon."
673866000000000000,12/7/15 14:04,"N.Y.C. has the worst Mayor in the United States. I hate watching what is happening with the dirty streets, the homeless and crime! Disgrace"
673861000000000000,12/7/15 13:44,"I spoke with other candidates to a Jewish group, many friends, in D.C. I said ""I'm a negotiator like you"" Got standing O-rated best of day!"
673741000000000000,12/7/15 5:50,"Obama said in his speech that Muslims are our sports heroes. What sport is he talking about, and who? Is Obama profiling?"
673737000000000000,12/7/15 5:32,Thank you Graham Ledger of the Daily Ledger @OANN for your really fair coverage and your great interview with Peter Roff of U.S. NEWS &amp; W.R.
673709000000000000,12/7/15 3:40,"""@nepafortrump: ONLY @realDonaldTrump WILL Conquer ISIS &amp; WILL #MakeAmericaGreatAgain! = #PotusYoureFired!! VOTE #Trump2016"""
673683000000000000,12/7/15 1:57,"""@WiggintonRandy: @realDonaldTrump He will never say it, therefore he will never have a solution!"""
673680000000000000,12/7/15 1:45,"Well, Obama refused to say (he just can't say it), that we are at WAR with RADICAL ISLAMIC TERRORISTS."
673675000000000000,12/7/15 1:28,Should have gone after the oil years ago (like I have been saying).
673675000000000000,12/7/15 1:27,"Wish Obama would say ISIS, like almost everyone else, rather than ISIL."
673672000000000000,12/7/15 1:16,Is that all there is? We need a new President - FAST!
673671000000000000,12/7/15 1:10,"""@homefreeee: @realDonaldTrump He needs to stop all Visas not look at them!"""
673671000000000000,12/7/15 1:09,"""@JFK4701: @realDonaldTrump he is reading off the TelePrompTer.""  But that is O.K. in this case."
673670000000000000,12/7/15 1:08,"""@LivNow: THIS IS WHO WE R ‰÷ REGISTER AS REP ONLINE 2VOTE TRUMP IN PRIMARY : https://t.co/1xS5L6UbkY #MAKEAMERICAGREATAGAIN @Carolde"""
673670000000000000,12/7/15 1:06,"""@10inchpolitics: @realDonaldTrump air strikes? Who's air strikes??"""
673670000000000000,12/7/15 1:05,"""@dboiarsky: @realDonaldTrump MAKE AMERICA GREAT AGAIN, DT! _ÙÔç"""
673669000000000000,12/7/15 1:01,Hope he won't spend too much time ripping apart the 2nd. Amendment!
673668000000000000,12/7/15 0:58,"The podium in the Oval Office looks odd! Not good, but the words will be the key."
673667000000000000,12/7/15 0:55,Hillary won't call out radical Islam! She will be soundly defeated.
673666000000000000,12/7/15 0:51,"I will be re-tweeting some of your better, most imaginative and hopefully insightful tweets. Make them good (great)! Important stuff."
673660000000000000,12/7/15 0:27,BIG NIGHT ON TWITTER TONIGHT. I WILL BE LIVE TWEETING PRESIDENT OBAMA'S SPEECH AT 7:50 P.M. ( EASTERN). MUST TALK RADICAL ISLAMIC TERRORISM!
673655000000000000,12/7/15 0:09,"Gee, @meetthepress with @chucktodd was getting terrible ratings then, with me,  he set records - I saved his job, but Chuck still not nice!"
673641000000000000,12/6/15 23:11,"May the Festival of Lights bring our Jewish friends from around the world, health &amp; happiness! Happy Hanukkah! https://t.co/03UZBGCswB"
673632000000000000,12/6/15 22:36,"I have been saying it for sometime now!#MakeAmericaGreatAgain #Trump2016 https://t.co/QFCHFo88rN"
673619000000000000,12/6/15 21:43,Order my book CRIPPLED AMERICA for your holiday gifts. I will be signing books for the next two weeks! https://t.co/jg50w3rcnn
673606000000000000,12/6/15 20:53,"""@FieldRoamer: America‰Ûªs most reliable bellwether county has fallen for @realDonaldTrump https://t.co/KkNnQDiLfb"" Great story, thanks!"
673606000000000000,12/6/15 20:52,"Thank you America! Together, we will all #MakeAmericaGreatAgain! #Trump2016 https://t.co/DQiox2k2DV"
673588000000000000,12/6/15 19:39,"Wow, @GeorgeWill said some very nice things about me today on @FoxNewsSunday with Chris Wallace. I am making progress, thanks George!"
673584000000000000,12/6/15 19:24,I will be live-tweeting President Obama's prime-time speech tonight starting at 7:50 P.M. (Eastern).Will he finally state the real problems?
673565000000000000,12/6/15 18:09,"""@Trumpismyhero: @realDonaldTrump only President Donald J Trump can #MakeAmericaGreatAgain"""
673565000000000000,12/6/15 18:08,"""@mollymaguires61: @politichick_ @nytpolitics @FoxNews @rupertmurdoch @GOP in bed together &amp; hate Trump.  Win it for the USA &amp; the 21st Cent"
673563000000000000,12/6/15 18:01,"""@revdojoe:  We will elect @realDonaldTrump for President! We must!_Ù÷_ https://t.co/Ivgy8VqLku"""
673563000000000000,12/6/15 18:00,"""@ShellyLeigh123: Awesome interview. You are always honest with the American people Thank you Mr. Trump!! https://t.co/4FVZR7nbgr"""
673562000000000000,12/6/15 17:58,.@BrookslawBrooks  Thank you so much for your nice words. I will make you look very smart!
673560000000000000,12/6/15 17:49,"""@BrianBl43802294 @JohnKasich Trump is not controlled by donors,special interests,Lobbyists like U.Ur a total puppet.Trump is working 4 U.S."
673540000000000000,12/6/15 16:30,"So, how did I do on Face The Nation?"
673525000000000000,12/6/15 15:32,Watch Face The Nation - will be on now!
673524000000000000,12/6/15 15:25,"Hillary just said that she will not use the term ""radical Islamic"" - but was incapable of saying why. She is afraid of  Obama &amp; the e-mails!"
673522000000000000,12/6/15 15:19,"""@CindyBlackwel12:  @dr_tweedy @CNN @JohnKasich AMERICA WANTS #TRUMP  https://t.co/ZH11ytGroV""  @jaketapper   Politicians are so dishonest!"
673516000000000000,12/6/15 14:55,"""@JSears68: Poll numbers will go up even more for @realDonaldTrump after Obama's 'address'"
673515000000000000,12/6/15 14:52,"""@dr_tweedy: @CNN @JohnKasich Kasick message is as muddled and stagnant as his political career. Lied about Trump crowd."" Media-he LIED!"
673512000000000000,12/6/15 14:39,I will be interviewed on Face The Nation @CBSNews at 10:30 A.M. Should be interesting - ENJOY!
673510000000000000,12/6/15 14:32,Was going to do a phoner this morning with @jaketapper on @CNN but they could not get their phone equipment to hook in. Will do next week.
673301000000000000,12/6/15 0:42,Wonder if Obama will ever say RADICAL ISLAMIC TERRORIST?
673301000000000000,12/6/15 0:40,.@KatyTurNBC &amp; @DebSopan should be fired for dishonest reporting. Thank you @GatewayPundit for reporting the truth. #Trump2016
673301000000000000,12/6/15 0:39,"""@Pimpburgh2015: @KatyTurNBC @realDonaldTrump just tweeted that you are a third rate reporter."" That's only because I'm being nice!"
673301000000000000,12/6/15 0:39,"@Maddow, you copied incompetent @KatyTurNBC incorrect story. I'm sure you would like to apologize to me on show. Thank you for the courtesy."
673300000000000000,12/6/15 0:36,".@KatyTurNBC, 3rd rate reporter &amp; @SopanDeb @ CBS lied. Finished in normal manner&amp;signed autos for 20min. Dishonest! https://t.co/sCglbQjB3o"
673279000000000000,12/5/15 23:13,"A great day in both Spencer &amp; Davenport, Iowa! THANK YOU for the support! #Trump2016 #FITN #IAPolitics https://t.co/QsyNbM7ssg"
673220000000000000,12/5/15 19:17,Re CRIPPLED AMERICA  -- I am signing books for the next two weeks. Order yours for holiday gifts!  https://t.co/jg50w3rcnn
673162000000000000,12/5/15 15:30,"Done by a real fan! #TRUMP  https://t.co/R7fzPgcwmx"
673119000000000000,12/5/15 12:35,"Raleigh, North Carolina, was fantastic last night. Such incredible spirit. We all want to, and will, MAKE AMERICA GREAT AGAIN!"
673099000000000000,12/5/15 11:17,"""@AmericanAsPie: @DiamondandSilk you were awesome at the @realDonaldTrump rally. It was exciting to see you."" Two truly fantastic women!"
672984000000000000,12/5/15 3:42,"""@AmericanAsPie: @DiamondandSilk you were awesome at the @realDonaldTrump rally. It was exciting to see you."""
672984000000000000,12/5/15 3:39,"""@jasthompcountry: @realDonaldTrump @DanScavino Thanks for coming to Raleigh Mr. Trump. I enjoyed every minute of your epic speech!""  Thanks"
672983000000000000,12/5/15 3:38,"""@PattyDs50:  @CwiseCwise1 @iliveamongyou @pennybishop16 @GOP Yes! We love you Donald!! We are behind you all the way to Whitehouse!!"""
672983000000000000,12/5/15 3:36,"""@ben_techpro: Donald Trump opens up 'massive' lead in national poll https://t.co/yBfezuPX9a  #makeamericagreatagain #wakeupamerica @GOP"""
672983000000000000,12/5/15 3:36,"""@nepafortrump: @CwiseCwise1 @iliveamongyou @pennybishop16 @GOP #TeamTrumpPA WILL TURN PA from Clinton Blue to TRUMP RED! Team WONT STOP"
672982000000000000,12/5/15 3:33,"""@curtiscraven76: @CNN @realDonaldTrump keep up your good work Mr trump cause u have my vote"""
672982000000000000,12/5/15 3:31,"""@CwiseCwise1: @iliveamongyou @pennybishop16 @realDonaldTrump @GOP we are with you Mr Trump. We back you 100 percent."""
672980000000000000,12/5/15 3:24,"""@DanScavino: .@realDonaldTrump #Raleigh, #NorthCarolina! #Trump2016 https://t.co/dMsHEBVqQC"""
672979000000000000,12/5/15 3:22,"""@bjmgraphics:  @MarkHalperin Trump understands freedom needs defending with full heart and diligence. He will fight for America!"
672958000000000000,12/5/15 1:59,"A great night in Raleigh, North Carolina! THANK YOU! #Trump2016 https://t.co/oouSXAe267"
672937000000000000,12/5/15 0:33,Great Live Signing last nite! Over 25k views. I am signing books for next two weeks. Order yours for holiday gifts. https://t.co/jg50w3rcnn
672927000000000000,12/4/15 23:52,"Good news, disloyal @Macys stock is in a total free fall. Don't shop there for Christmas! https://t.co/wpDDCWcLFD https://t.co/vT3uGjiZ9B"
672914000000000000,12/4/15 23:01,"Congratulations, Chuck. Must be wonderful to have Donald Trump as your guest --- #BeCool! #Trump2016https://t.co/9BxQGTb5m2"
672912000000000000,12/4/15 22:56,"A total refutation of the disgraceful David Brooks column in the failing @NYTimes by the @WashingtonPost: https://t.co/WbToL9lqD3"
672894000000000000,12/4/15 21:43,"https://t.co/ZbyQQkfwAh #MakeAmericaGreatAgain #Trump2016 https://t.co/y2XPvEoy7B"
672877000000000000,12/4/15 20:37,.@JRubinBlogger one of the dumber bloggers @washingtonpost only writes purposely inaccurate pieces on me. She is in love with Marco Rubio?
672877000000000000,12/4/15 20:35,The horrible shooting that took place in San Bernardino was an absolute act of terror that many people knew about. Why didn‰Ûªt they report?
672826000000000000,12/4/15 17:14,".@marthamaccallum  Martha, great interview with my son @EricTrump -- smart, tough &amp; professional. Thank you! @FoxNews"
672813000000000000,12/4/15 16:22,Great Live Signing last nite! Over 25k views. I am signing books for next two weeks. Order yours for holiday gifts: https://t.co/jg50w3rcnn
672793000000000000,12/4/15 15:00,"The virtually incompetent Republican Strategist who has had a failed career, Cheri Jacobus, is incoherent with anger that her puppets died!"
672788000000000000,12/4/15 14:41,".@CNN &amp; @CNNPolitics Please thank Alisyn Camerota, David Chalian and John King for the very professional reporting of the new CNN Poll."
672768000000000000,12/4/15 13:24,".@CNN Poll just came out, amazing numbers for those who want to MAKE AMERICA GREAT AGAIN! TRUMP 36%, a 20 point lead over 2nd place. Thanks."
672730000000000000,12/4/15 10:51,"""@RussOnPolitics: The GOP establishment: Republican voters think Donald Trump would be most electable nominee. https://t.co/zhnWklsseS"""
672727000000000000,12/4/15 10:40,"""@aews: Another clip that seems to vindicate The Donald... https://t.co/ffXmpjxUrV"""
672722000000000000,12/4/15 10:18,".@MarkHalperin I totaly won the RJC meeting yesterday. Know many members who said ""not even close."" Only FULL standing O. But don't want $'s"
672643000000000000,12/4/15 5:04,"""@Hot_Steam_: As a professional handicapper @realDonaldTrump is a 3/5 favorite for presidency. #hotsteam #unload"""
672642000000000000,12/4/15 5:01,"""@TomNocera: @realDonaldTrump Your hand must be tired from all the Crippled America books you autographed tonight-one is mine.""  Great!"
672642000000000000,12/4/15 5:00,"""@Jessi_Libertad: Show 'em how it's done in Raleigh tomorrow, President Trump! @realDonaldTrump"" I will!"
672641000000000000,12/4/15 4:57,"""@MarkStahlbaum: Great job on O'Reilly @realDonaldTrump Stay who you are, it's refreshing.  #StayStrong"""
672640000000000000,12/4/15 4:55,"""@Kacee50: @realDonaldTrump We can't take 8 years of Hilary or 8 years of establishment GOP!!! We need Trump!!"""
672626000000000000,12/4/15 3:59,"""@GaryT212:  @realDonaldTrump America needs a real leader, America needs Donald Trump for President!"""
672572000000000000,12/4/15 0:25,Watch my live book signing now! https://t.co/1xnEdQyIhh
672543000000000000,12/3/15 22:29,I invite you to join my campaign to Make America Great Again! Sign up to Volunteer! https://t.co/2XBs5SSRC3
672511000000000000,12/3/15 20:21,Purchase your copy of CRIPPLED AMERICA now &amp; be on potential call list for my live streaming signing event tonite.  https://t.co/TICkBt5xnH
672510000000000000,12/3/15 20:17,"Thank you!! #Trump2016 https://t.co/EjZTiQyQCW"
672506000000000000,12/3/15 20:01,"Thank you, New Hampshire! Great people -- see you next week! https://t.co/R83Xq8kXp5"
672506000000000000,12/3/15 20:00,Via @DrudgeReport: https://t.co/tGu2vCGNYq
672504000000000000,12/3/15 19:55,"Great to see the construction of the Old Post Office on Penn Ave. Going fast - under budget, ahead of schedule!"
672498000000000000,12/3/15 19:31,It was recently reported that 3rd rate $ losing @Politico is a foil for the Clintons. Questions given to Clinton in advance. No credibility.
672498000000000000,12/3/15 19:28,"Thank you so much for the wonderful article, Robert Davi. https://t.co/vwht7S0QC3"
672492000000000000,12/3/15 19:06,Thank you! Vote in 2016! #MakeAmericaGreatAgain https://t.co/XFD3h2N50J
672490000000000000,12/3/15 18:56,Thank you! #Trump2016 https://t.co/tcyun7Mffy
672489000000000000,12/3/15 18:53,"CRIPPLED AMERICA is the perfect gift for friends &amp; family. Order signed copy &amp; join me at 7:30pm, live streaming! https://t.co/TICkBt5xnH"
672458000000000000,12/3/15 16:49,Why can't @Politico get better reporters than Ben Schreckenger? Guy is a major lightweight with no credibility. So dishonest!
672457000000000000,12/3/15 16:48,"Loved being in Manassas, VA last night. Such incredible spirit! Now in DC for a speech, will then visit Old Post Office under construction."
672421000000000000,12/3/15 14:22,"CRIPPLED AMERICA is perfect gift for friends &amp; family. Order signed copy &amp; join me tonite live streaming 7:30     https://t.co/TICkBt5xnH"
672404000000000000,12/3/15 13:15,"""@robstanley79: @realDonaldTrump Your the man Don. You make me smile every day. Look forward to your inauguration."" Nice!"
672403000000000000,12/3/15 13:13,"""@2timeslucky:  @DLake66675 @ChateauEmissary @trumpettes16 The more frightening the world is , the more safe we feel with  President Trump"""
672403000000000000,12/3/15 13:12,"""@derektheeight: Will be interesting to see how many times Jersey rooftop will be brought up now that video has miraculously been found..."""
672403000000000000,12/3/15 13:11,"""@PatrickAnna: @realDonaldTrump You can definitely thank God for you health, stamina, strength, and all the good things in your life!"" True!"
672402000000000000,12/3/15 13:08,"As a presidential candidate, I have instructed my long-time doctor to issue, within two weeks, a full medical report-it will show perfection"
672391000000000000,12/3/15 12:23,"""@politico: Trump: Mideast peace 'something I'd really like to do' https://t.co/9K9rN5KIHP | AP Photo https://t.co/TbtmIuziUp"""
672390000000000000,12/3/15 12:21,"""@politico: The retired neurosurgeon plummets 7 points from last month, while Trump solidifies his dominating lead https://t.co/8Mc2sFmbhn"""
672390000000000000,12/3/15 12:19,"I consider my health, stamina and strength one of my greatest assets.The world has watched me for many years and can so testify-great genes!"
672386000000000000,12/3/15 12:04,"""@Kev2nz: @realDonaldTrump President Donald J. Trump sounds real nice. Looks and sounds and is a great leader ! Go #TeamTrump."" Thanks!"
672385000000000000,12/3/15 12:02,"""@TruthisAll1: @realDonaldTrump @DLake66675 @ChateauEmissary @trumpettes16 ""He keeps rising and shining...Trump 2016!"" Thank you!"
672385000000000000,12/3/15 12:01,"""@Co: CBS reports ""swarms"" of celebrators were on roofs in Jersey on 9/11/2001‰Û_•üè‰Û_•üè VIDEO: https://t.co/1KBPRCSXEt https://t.co/C6nKmbQK8a"""
